Ext.1(Strain)	Stress	
%	        N/mm2
57.40928	571.2566
57.41152	571.2587
57.41199	571.2597
57.41388	571.2613
57.4156	571.2639
57.42294	571.2644
57.42193	571.2664
57.42972	571.2675
57.43029	571.2675
57.43171	571.269
57.43377	571.2706
57.43587	571.2706
57.44132	571.2717
57.44435	571.2732
57.44864	571.2737
57.44643	571.2748
57.44423	571.2763
57.44973	571.2768
57.45348	571.2783
57.45876	571.2794
57.46206	571.2809
57.46418	571.2809
57.46601	571.282
57.46859	571.282
57.47471	571.282
57.47491	571.283
57.47471	571.2835
57.48372	571.2835
57.47001	571.2835
57.47766	571.2845
57.48756	571.2861
57.48344	571.2861
57.48709	571.2872
57.49805	571.2892
57.49929	571.2903
57.50257	571.2924
57.5072	571.2944
57.50567	571.297
57.50678	571.2991
57.51046	571.3012
57.51183	571.3027
57.51255	571.3043
57.5178	571.3047
57.52027	571.3052
57.52427	571.3052
57.5259	571.3043
57.52596	571.3043
57.5291	571.3027
57.53278	571.3027
57.53386	571.3027
57.53595	571.3021
57.53862	571.3027
57.54197	571.3027
57.54462	571.3043
57.54672	571.3063
57.5493	571.3074
57.55613	571.309
57.55857	571.311
57.55749	571.3115
57.55986	571.313
57.56174	571.3136
57.56245	571.3141
57.56718	571.3152
57.56985	571.3162
57.57375	571.3162
57.57848	571.3172
57.58008	571.3172
57.58381	571.3187
57.58408	571.3203
57.58655	571.3214
57.58879	571.3229
57.59109	571.3245
57.5956	571.3255
57.59789	571.327
57.60036	571.3276
57.60154	571.3291
57.60672	571.3291
57.60875	571.3291
57.60996	571.3291
57.61203	571.3291
57.61494	571.3276
57.61699	571.3276
57.62034	571.3276
57.61876	571.3276
57.62046	571.3276
57.62712	571.3291
57.63393	571.3317
57.63461	571.3322
57.63546	571.3337
57.63844	571.3369
57.63973	571.3379
57.64564	571.3394
57.64441	571.341
57.64454	571.3416
57.64873	571.342
57.6542	571.342
57.65506	571.3405
57.65699	571.3405
57.66089	571.3394
57.66636	571.3379
57.66745	571.3379
57.66982	571.3369
57.67399	571.3369
57.67605	571.3379
57.67763	571.3394
57.67888	571.34
57.6825	571.342
57.68427	571.3447
57.6856	571.3457
57.68723	571.3483
57.6921	571.3503
57.69522	571.3514
57.69712	571.3529
57.70102	571.355
57.70295	571.355
57.70385	571.3566
57.70457	571.3576
57.70993	571.3592
57.71363	571.3602
57.71436	571.3618
57.71777	571.3638
57.71992	571.3654
57.72363	571.3669
57.72554	571.369
57.72626	571.3705
57.7279	571.3727
57.7321	571.3747
57.7333	571.3767
57.73523	571.3784
57.73842	571.3793
57.74251	571.3815
57.74657	571.3815
57.74921	571.3824
57.74998	571.383
57.75016	571.384
57.75549	571.3851
57.75713	571.3851
57.76019	571.3867
57.76091	571.3876
57.76498	571.3892
57.76851	571.3907
57.76974	571.3934
57.77134	571.3954
57.77534	571.397
57.77721	571.3991
57.77896	571.4006
57.78352	571.4022
57.78506	571.4031
57.78814	571.4047
57.79168	571.4058
57.79662	571.4058
57.79704	571.4073
57.7995	571.4084
57.80656	571.41
57.80688	571.4105
57.804	571.4125
57.80602	571.4135
57.80787	571.4161
57.81414	571.4187
57.81907	571.4208
57.81924	571.4229
57.82391	571.4249
57.82343	571.4276
57.82788	571.4296
57.82938	571.4318
57.83321	571.4333
57.83461	571.4348
57.83944	571.4358
57.84158	571.4358
57.84068	571.4373
57.84514	571.4379
57.8505	571.4384
57.85142	571.4389
57.85239	571.4399
57.85535	571.441
57.85584	571.441
57.85987	571.4431
57.86223	571.4451
57.86515	571.4451
57.86658	571.4462
57.86966	571.4478
57.87405	571.4482
57.87753	571.4493
57.8802	571.4488
57.88454	571.4504
57.88909	571.4504
57.8847	571.4504
57.88986	571.4504
57.88945	571.4504
57.89222	571.4514
57.8938	571.4519
57.8967	571.4524
57.89874	571.4534
57.90143	571.4556
57.90705	571.4556
57.91006	571.4576
57.91542	571.4597
57.9141	571.4607
57.91618	571.4622
57.92192	571.4633
57.92167	571.4648
57.92557	571.4648
57.92562	571.4648
57.93105	571.4659
57.93155	571.4659
57.93501	571.4669
57.94033	571.4675
57.9382	571.4684
57.94361	571.4684
57.94792	571.47
57.94842	571.4711
57.95444	571.4726
57.95449	571.4737
57.95501	571.4752
57.95978	571.4763
57.95882	571.4778
57.96588	571.4788
57.96629	571.4788
57.97081	571.4803
57.97227	571.4803
57.97491	571.4814
57.97929	571.4819
57.98001	571.483
57.98167	571.484
57.98534	571.4846
57.98637	571.4861
57.99057	571.4871
57.99343	571.4882
57.99809	571.4897
57.99535	571.4907
57.99881	571.4923
58.0035	571.4933
58.00643	571.4949
58.00973	571.4949
58.00929	571.4949
58.01259	571.4959
58.01548	571.4959
58.01933	571.4959
58.02254	571.4959
58.02428	571.497
58.02663	571.4975
58.0282	571.498
58.02966	571.4995
58.035	571.5001
58.03651	571.501
58.03899	571.5037
58.04185	571.5052
58.04697	571.5063
58.04691	571.5084
58.04932	571.5104
58.05423	571.5104
58.05531	571.5114
58.05677	571.513
58.06025	571.5125
58.06236	571.5114
58.06456	571.5114
58.06953	571.5114
58.07241	571.5104
58.07537	571.5104
58.07557	571.5104
58.07726	571.5104
58.08044	571.5104
58.08303	571.511
58.08326	571.512
58.08868	571.514
58.09103	571.514
58.09278	571.5156
58.09618	571.5156
58.09982	571.5161
58.10328	571.5167
58.10529	571.5161
58.10802	571.5167
58.11039	571.5167
58.10995	571.5156
58.11365	571.5167
58.11843	571.5167
58.11836	571.5172
58.12133	571.5187
58.12425	571.5197
58.1285	571.5213
58.12527	571.5234
58.13097	571.5249
58.13597	571.5259
58.13642	571.5275
58.13787	571.5286
58.14485	571.5291
58.14406	571.5301
58.14549	571.5301
58.15042	571.5312
58.15469	571.5312
58.15864	571.5327
58.15889	571.5327
58.16063	571.5337
58.1652	571.5353
58.16382	571.5363
58.1675	571.5389
58.17067	571.5405
58.17277	571.5421
58.17664	571.5457
58.17716	571.5467
58.17899	571.5487
58.18404	571.5508
58.18787	571.5519
58.18396	571.5529
58.1947	571.5535
58.19489	571.5544
58.19672	571.5539
58.20064	571.5535
58.20203	571.5539
58.20594	571.5544
58.20758	571.5544
58.21248	571.5544
58.21535	571.556
58.21403	571.556
58.21933	571.5565
58.22311	571.5586
58.22506	571.5601
58.22586	571.5601
58.22741	571.5612
58.22952	571.5627
58.23376	571.5632
58.23372	571.5638
58.23652	571.5638
58.23989	571.5654
58.24366	571.5654
58.24677	571.5663
58.25076	571.5679
58.25264	571.5685
58.25617	571.569
58.25785	571.5716
58.25979	571.5731
58.26167	571.5736
58.26539	571.5757
58.26733	571.5767
58.26937	571.5782
58.27247	571.5793
58.27555	571.5804
58.27996	571.5809
58.28122	571.5809
58.28448	571.5809
58.28698	571.5809
58.28922	571.5809
58.28927	571.5793
58.29124	571.5793
58.29672	571.5793
58.30016	571.5793
58.3032	571.5793
58.30703	571.5793
58.30582	571.5809
58.30725	571.5809
58.31228	571.5819
58.316	571.5834
58.31625	571.5845
58.32109	571.4902
58.32312	571.3851
58.32651	571.4239
58.32747	571.4426
58.32895	571.4659
58.33204	571.4886
58.33805	571.5094
58.34052	571.5167
58.3397	571.5348
58.33976	571.541
58.34316	571.555
58.34922	571.5415
58.35007	571.5612
58.35105	571.5757
58.35453	571.5627
58.35677	571.571
58.35103	571.5736
58.35624	571.5751
58.36486	571.5908
58.36701	571.6011
58.37153	571.6104
58.37118	571.6052
58.3768	571.6161
58.37996	571.6192
58.38113	571.6052
58.38205	571.6172
58.38452	571.6031
58.3898	571.612
58.39214	571.6042
58.39256	571.6124
58.39626	571.6192
58.40366	571.5974
58.4063	571.6073
58.40645	571.614
58.40823	571.6265
58.40899	571.6021
58.41163	571.6332
58.4151	571.6068
58.41706	571.6073
58.41668	571.6083
58.42564	571.6094
58.42458	571.6094
58.42682	571.6094
58.4305	571.6109
58.43425	571.612
58.43684	571.6135
58.43913	571.6156
58.4409	571.6172
58.44473	571.6192
58.44636	571.6213
58.44949	571.6228
58.45245	571.6249
58.45413	571.6265
58.45603	571.6276
58.45778	571.6285
58.4634	571.6291
58.4675	571.6291
58.46735	571.6276
58.46944	571.627
58.47349	571.6265
58.4768	571.6259
58.48072	571.6249
58.48252	571.6249
58.48474	571.6249
58.48703	571.6249
58.48903	571.6249
58.49	571.6259
58.49364	571.6265
58.49749	571.6276
58.5	571.6281
58.50113	571.6291
58.50375	571.6301
58.50827	571.6301
58.50909	571.6307
58.51112	571.6316
58.5136	571.6332
58.51513	571.6332
58.51771	571.6332
58.52013	571.6342
58.52145	571.6358
58.52608	571.6362
58.52877	571.6368
58.52926	571.6384
58.53614	571.6394
58.54098	571.641
58.53783	571.6415
58.53994	571.642
58.53558	571.642
58.54505	571.642
58.55249	571.642
58.55117	571.642
58.55563	571.642
58.56139	571.642
58.56078	571.642
58.56098	571.642
58.56343	571.642
58.57014	571.644
58.57199	571.6462
58.57588	571.6477
58.57825	571.6508
58.58083	571.6523
58.58335	571.6555
58.58712	571.6586
58.59184	571.6602
58.59219	571.6617
58.59415	571.6627
58.59468	571.6627
58.59944	571.6627
58.60079	571.6617
58.6023	571.6602
58.60654	571.6602
58.61016	571.6591
58.61127	571.6586
58.61369	571.6591
58.61779	571.6602
58.62042	571.6602
58.62299	571.6627
58.62383	571.6653
58.62594	571.6684
58.62989	571.6715
58.63186	571.6736
58.63444	571.6767
58.63683	571.6793
58.6422	571.6813
58.64953	571.684
58.64193	571.685
58.64297	571.6871
58.64987	571.6881
58.65061	571.6891
58.65714	571.6918
58.65959	571.6928
58.66199	571.6944
58.65865	571.6959
58.66459	571.6974
58.66934	571.7
58.67227	571.701
58.67661	571.7031
58.67848	571.7052
58.67912	571.7062
58.68182	571.7073
58.68288	571.7088
58.68502	571.7088
58.68744	571.7088
58.69115	571.7088
58.692	571.7099
58.69481	571.7088
58.69913	571.7088
58.70392	571.7099
58.70765	571.7099
58.70528	571.7099
58.71027	571.7119
58.71603	571.7135
58.71688	571.7151
58.71864	571.7171
58.72114	571.7192
58.72103	571.7202
58.72646	571.7228
58.73147	571.7244
58.73055	571.7244
58.7342	571.7244
58.73915	571.7255
58.74326	571.7244
58.74876	571.7239
58.74789	571.7228
58.74528	571.7228
58.74577	571.7228
58.74498	571.7228
58.75256	571.7244
58.75587	571.7255
58.75867	571.727
58.75877	571.729
58.76415	571.7316
58.76717	571.7332
58.77141	571.7358
58.77481	571.7379
58.77537	571.7394
58.77512	571.741
58.78369	571.7415
58.78272	571.7415
58.78528	571.7425
58.78729	571.7425
58.79417	571.7425
58.79611	571.7425
58.80095	571.7441
58.80189	571.7441
58.80225	571.7451
58.80546	571.7466
58.80682	571.7477
58.81538	571.7482
58.81373	571.7502
58.81417	571.7502
58.81694	571.7508
58.8178	571.7518
58.82104	571.7518
58.82705	571.7513
58.8249	571.7502
58.82472	571.7502
58.82833	571.7498
58.83563	571.7493
58.83896	571.7493
58.8411	571.7493
58.84401	571.7493
58.84483	571.7502
58.84724	571.7502
58.85193	571.7518
58.85398	571.7528
58.85714	571.7544
58.86263	571.7554
58.86407	571.7565
58.86446	571.757
58.86895	571.7581
58.87137	571.7581
58.8712	571.759
58.87711	571.7596
58.87886	571.7581
58.88375	571.759
58.88649	571.7585
58.88873	571.7596
58.88839	571.7596
58.89288	571.7596
58.89332	571.7606
58.89618	571.7621
58.89962	571.7632
58.90258	571.7643
58.90528	571.7653
58.90698	571.7659
58.90973	571.7659
58.91206	571.7674
58.91374	571.7674
58.91707	571.7674
58.9203	571.7674
58.92506	571.7674
58.92785	571.7674
58.92775	571.7674
58.93066	571.7679
58.93447	571.7689
58.93415	571.77
58.9388	571.771
58.93959	571.7731
58.94322	571.774
58.95064	571.7762
58.94973	571.7777
58.95104	571.7793
58.95171	571.7793
58.95547	571.7803
58.95881	571.7803
58.96123	571.7803
58.96481	571.7803
58.96685	571.7803
58.96841	571.7803
58.97301	571.7803
58.97457	571.7803
58.97928	571.7819
58.97983	571.7823
58.98246	571.7845
58.98354	571.787
58.98764	571.7886
58.98962	571.7917
58.99331	571.7948
58.99662	571.7963
58.99854	571.7985
59.00074	571.801
59.00362	571.801
59.00697	571.8021
59.00863	571.8026
59.01253	571.8016
59.01423	571.801
59.01509	571.8
59.0196	571.8
59.02237	571.8
59.02491	571.7985
59.02805	571.8
59.02983	571.8
59.03405	571.801
59.03391	571.8026
59.03515	571.8036
59.03667	571.8052
59.04306	571.8062
59.04717	571.8078
59.04896	571.8088
59.05278	571.8104
59.05463	571.8109
59.05697	571.8119
59.06038	571.8119
59.06321	571.813
59.06485	571.813
59.06416	571.813
59.06403	571.8145
59.07261	571.8145
59.07641	571.8156
59.07836	571.8156
59.08066	571.8171
59.08246	571.8181
59.0847	571.8181
59.08857	571.8196
59.09181	571.8196
59.09265	571.8207
59.0932	571.8207
59.09742	571.8207
59.10155	571.8207
59.10229	571.8207
59.10594	571.8207
59.10953	571.8207
59.11154	571.8207
59.11575	571.8207
59.11839	571.8207
59.12198	571.8207
59.12506	571.8218
59.12824	571.8223
59.13063	571.8223
59.1326	571.8228
59.13327	571.8223
59.13575	571.8223
59.1399	571.8223
59.14301	571.8223
59.1452	571.8207
59.14488	571.8207
59.14779	571.8207
59.14881	571.8196
59.15324	571.8196
59.15589	571.8196
59.16001	571.8181
59.16244	571.8181
59.16608	571.8181
59.16726	571.8181
59.17118	571.8196
59.17379	571.8196
59.17537	571.8196
59.17765	571.8196
59.18215	571.8196
59.18459	571.8196
59.18813	571.8187
59.18931	571.8181
59.19017	571.8181
59.19548	571.8171
59.19804	571.8165
59.19792	571.8156
59.20302	571.8156
59.20433	571.8156
59.20662	571.8156
59.20723	571.8156
59.2114	571.8156
59.21582	571.8171
59.21709	571.8171
59.21947	571.8171
59.22426	571.8181
59.22408	571.8181
59.22943	571.8181
59.2341	571.8181
59.23272	571.8176
59.23654	571.8171
59.23999	571.8171
59.24458	571.8171
59.24189	571.8171
59.24564	571.8181
59.25009	571.8181
59.2509	571.8196
59.25541	571.8207
59.25669	571.8228
59.25595	571.8249
59.26088	571.8259
59.26398	571.828
59.2676	571.83
59.27254	571.8311
59.2747	571.8326
59.27362	571.8331
59.27862	571.8337
59.27872	571.8337
59.28302	571.8326
59.28965	571.8326
59.2891	571.8311
59.29413	571.8311
59.29573	571.83
59.29902	571.83
59.29991	571.8311
59.30509	571.8311
59.30432	571.8326
59.30861	571.8337
59.31349	571.8352
59.31221	571.8373
59.31239	571.8383
59.31451	571.8404
59.31552	571.8425
59.31587	571.843
59.32146	571.8441
59.32807	571.8456
59.32842	571.8466
59.32943	571.8477
59.33448	571.8487
59.34033	571.8503
59.34243	571.8508
59.34588	571.8523
59.34806	571.8544
59.35218	571.856
59.35555	571.8575
59.35746	571.8585
59.35723	571.8611
59.36221	571.8622
59.36311	571.8627
59.36488	571.8638
59.36816	571.8638
59.37292	571.8638
59.37528	571.8653
59.3756	571.8642
59.37455	571.8647
59.38137	571.8642
59.38392	571.8642
59.38744	571.8642
59.38939	571.8653
59.39363	571.8653
59.39391	571.8653
59.39692	571.8663
59.39999	571.8668
59.39594	571.8679
59.40715	571.8689
59.41879	571.8689
59.40448	571.8704
59.39707	571.8704
59.40957	571.8715
59.42486	571.8715
59.42841	571.8715
59.42597	571.8715
59.42746	571.8715
59.42971	571.8704
59.42934	571.8715
59.43561	571.871
59.44046	571.8715
59.44011	571.872
59.44235	571.873
59.44521	571.8741
59.44521	571.8756
59.44979	571.8777
59.4534	571.8802
59.45375	571.8818
59.45725	571.8834
59.46004	571.8854
59.45969	571.8876
59.46366	571.8876
59.46758	571.8886
59.47047	571.8886
59.47643	571.8902
59.47834	571.8902
59.48066	571.8911
59.4845	571.8927
59.48495	571.8933
59.48806	571.8953
59.49037	571.8964
59.4924	571.8979
59.49371	571.8989
59.49496	571.9011
59.49819	571.9031
59.49738	571.9031
59.50285	571.9052
59.50626	571.9067
59.50805	571.9067
59.51195	571.9083
59.51433	571.9093
59.51881	571.9098
59.5219	571.9114
59.52481	571.9119
59.52629	571.9135
59.53023	571.9145
59.5333	571.915
59.53389	571.9166
59.53746	571.9175
59.54192	571.9186
59.54392	571.9207
59.54521	571.9213
59.54648	571.9228
59.54937	571.9244
59.55309	571.9253
59.5567	571.9264
59.55815	571.9269
59.55946	571.9279
59.56197	571.9279
59.56523	571.9279
59.56812	571.929
59.5748	571.929
59.573	571.929
59.5732	571.9305
59.57934	571.9305
59.58371	571.9316
59.58338	571.9316
59.58657	571.9332
59.59051	571.9341
59.59405	571.9347
59.59217	571.9357
59.59587	571.9368
59.5999	571.9378
59.60229	571.9384
59.60588	571.9388
59.61216	571.9393
59.61298	571.9393
59.61328	571.9404
59.61501	571.9409
59.6191	571.9409
59.62359	571.9409
59.62542	571.942
59.62679	571.942
59.62661	571.942
59.63018	571.9435
59.63391	571.9435
59.63513	571.9445
59.6366	571.9445
59.64275	571.9456
59.64734	571.9461
59.64946	571.9471
59.6527	571.9471
59.65627	571.9482
59.65535	571.9487
59.66226	571.9497
59.66192	571.9502
59.65735	571.9513
59.66517	571.9528
59.67248	571.9539
59.67504	571.9548
59.67696	571.9564
59.67934	571.9579
59.68153	571.9586
59.68461	571.959
59.68707	571.9606
59.69039	571.9606
59.6929	571.9606
59.6952	571.9611
59.69536	571.9606
59.69784	571.9606
59.70291	571.9606
59.70361	571.959
59.70942	571.9601
59.70932	571.9601
59.71295	571.9606
59.71315	571.9611
59.71969	571.9617
59.72092	571.9632
59.72433	571.9642
59.7303	571.9658
59.73349	571.9668
59.72956	571.9694
59.73104	571.9694
59.73831	571.9709
59.74169	571.972
59.74119	571.972
59.74571	571.972
59.74363	571.972
59.74632	571.972
59.7524	571.972
59.75511	571.972
59.7583	571.9735
59.75801	571.9735
59.76061	571.9741
59.7651	571.9746
59.76837	571.9756
59.77116	571.9761
59.7748	571.9772
59.77339	571.9772
59.77694	571.9787
59.78498	571.9787
59.78974	571.9787
59.79178	571.9787
59.79272	571.9797
59.7942	571.9813
59.79731	571.9797
59.7997	571.9813
59.80402	571.9839
59.80421	571.9839
59.80828	571.985
59.814	571.9865
59.81754	571.9875
59.81725	571.9901
59.81673	571.9916
59.81866	571.9943
59.82188	571.9963
59.82365	571.9984
59.82693	572.0005
59.83139	572.001
59.83194	572.001
59.83665	572.0021
59.8378	572.001
59.84103	571.9995
59.84415	571.9995
59.84511	571.999
59.84756	571.9984
59.84992	571.9984
59.85436	571.999
59.8569	571.9995
59.85784	572.001
59.86263	572.0025
59.8642	572.0046
59.86535	572.0067
59.86644	572.0088
59.87318	572.0114
59.87478	572.0124
59.87785	572.0139
59.88131	572.015
59.88299	572.0165
59.88686	572.0165
59.89077	572.0176
59.89312	572.0176
59.89318	572.0192
59.89626	572.0192
59.89962	572.0201
59.90112	572.0217
59.90633	572.0228
59.90835	572.0243
59.91218	572.0248
59.91509	572.0269
59.91768	572.0269
59.91738	572.0285
59.92271	572.0285
59.92352	572.0295
59.92848	572.0289
59.92922	572.0295
59.92969	572.0295
59.93191	572.0295
59.93618	572.0295
59.93798	572.0295
59.94315	572.0295
59.9454	572.0311
59.94939	572.0311
59.95181	572.032
59.95502	572.0336
59.95647	572.0347
59.95964	572.0363
59.96191	572.0388
59.96306	572.0399
59.96656	572.0409
59.96979	572.0419
59.97216	572.0424
59.97325	572.044
59.97643	572.044
59.98046	572.044
59.98314	572.045
59.98469	572.045
59.98867	572.045
